region,year,total_cases,case_change_vs_prev_year,pct_change_vs_prev_year,region_case_rank_in_year,high_crime_region
KMP South,2020,10083,547.0,5.736157718120805,6.0,1
KMP South,2020,9200,-336.0,-3.523489932885906,6.0,0
KMP South,2020,9519,-17.0,-0.1782718120805369,6.0,1
KMP South,2020,10380,844.0,8.850671140939598,6.0,1
KMP South,2020,9873,337.0,3.533976510067114,6.0,1
KMP South,2020,9267,-269.0,-2.8208892617449663,6.0,1
KMP South,2020,9832,296.0,3.104026845637584,6.0,1
KMP South,2020,8787,-749.0,-7.854446308724833,6.0,0
KMP South,2020,9500,-36.0,-0.37751677852348997,6.0,1
KMP South,2020,9831,295.0,3.0935402684563758,6.0,1
KMP South,2020,9717,181.0,1.8980704697986577,6.0,1
KMP South,2020,9827,291.0,3.0515939597315436,6.0,1
KMP South,2020,9933,397.0,4.163171140939597,6.0,1
KMP South,2020,9754,218.0,2.286073825503356,6.0,1
KMP South,2020,9740,204.0,2.139261744966443,6.0,1
KMP South,2020,9635,99.0,1.0381711409395973,6.0,1
KMP South,2020,9020,-516.0,-5.4110738255033555,6.0,1
KMP South,2020,10038,502.0,5.264261744966443,6.0,1
KMP South,2019,12534,-25.0,-0.1990604347479895,3.0,1
KMP South,2019,12986,427.0,3.3999522254956602,3.0,1
KMP South,2019,13148,589.0,4.689863842662632,3.0,0
KMP South,2019,12234,-325.0,-2.5877856517238635,3.0,1
KMP South,2019,12286,-273.0,-2.173739947448045,3.0,0
KMP South,2019,12364,-195.0,-1.552671391034318,3.0,1
KMP South,2019,13347,788.0,6.274384903256629,3.0,0
KMP South,2019,11997,-562.0,-4.474878573134804,3.0,1
KMP South,2019,13467,908.0,7.229874990046977,3.0,1
KMP South,2019,12682,123.0,0.9793773389601083,3.0,1
KMP South,2019,12726,167.0,1.3297237041165697,3.0,1
KMP South,2019,13117,558.0,4.443028903575126,3.0,0
KMP South,2019,12610,51.0,0.4060832868858986,3.0,1
KMP South,2019,13228,669.0,5.326857233856199,3.0,1
KMP South,2019,12234,-325.0,-2.5877856517238635,3.0,1
KMP South,2019,13443,884.0,7.038776972688908,3.0,1
KMP South,2019,12279,-280.0,-2.2294768691774824,3.0,1
KMP South,2019,13471,912.0,7.2617246596066565,3.0,1
KMP South,2019,12295,-264.0,-2.102078190938769,3.0,1
KMP South,2019,12382,-177.0,-1.4093478780157656,3.0,1
Greater Masaka,2024,11287,-597.0,-5.0235610905419055,5.0,0
Greater Masaka,2024,11427,-457.0,-3.845506563446651,5.0,0
Greater Masaka,2024,11863,-21.0,-0.17670817906428812,5.0,1
Greater Masaka,2024,12023,139.0,1.1696398519017166,5.0,1
Greater Masaka,2024,12468,584.0,4.914170313025918,5.0,1
Greater Masaka,2024,11756,-128.0,-1.0770784247728038,5.0,1
Greater Masaka,2024,11216,-668.0,-5.62100302928307,5.0,1
Greater Masaka,2024,12111,227.0,1.9101312689330192,5.0,1
Greater Masaka,2024,11982,98.0,0.824638168966678,5.0,1
Greater Masaka,2024,12176,292.0,2.457085156512959,5.0,1
Greater Masaka,2024,11505,-379.0,-3.189161898350724,5.0,1
Greater Masaka,2024,11568,-316.0,-2.6590373611578593,5.0,1
Greater Masaka,2024,11505,-379.0,-3.189161898350724,5.0,0
Greater Masaka,2024,12590,706.0,5.940760686637496,5.0,1
Greater Masaka,2024,12728,844.0,7.101985863345675,5.0,1
Greater Masaka,2024,11544,-340.0,-2.86098956580276,5.0,1
Greater Masaka,2024,11555,-329.0,-2.768428138673847,5.0,1
Greater Masaka,2024,12260,376.0,3.163917872770111,5.0,1
Greater Masaka,2024,12803,919.0,7.733086502860989,5.0,0
Greater Masaka,2024,12951,1067.0,8.978458431504544,5.0,1
Greater Masaka,2023,11357,-360.0,-3.0724588205171974,6.0,1
Greater Masaka,2023,11489,-228.0,-1.9458905863275582,6.0,1
Greater Masaka,2023,11884,167.0,1.4252795084065886,6.0,1
Greater Masaka,2023,11912,195.0,1.6642485277801484,6.0,1
Greater Masaka,2023,11613,-104.0,-0.8875992148160792,6.0,1
Greater Masaka,2023,11249,-468.0,-3.9941964666723564,6.0,1
Greater Masaka,2023,11697,-20.0,-0.17069215669539983,6.0,0
Greater Masaka,2023,12768,1051.0,8.969872834343262,6.0,1
Greater Masaka,2023,11413,-304.0,-2.5945207817700777,6.0,1
Greater Masaka,2023,11848,131.0,1.1180336263548691,6.0,1
Greater Masaka,2023,13197,1480.0,12.631219595459589,6.0,1
Greater Masaka,2023,11405,-312.0,-2.6627976444482377,6.0,1
Greater Masaka,2023,12116,399.0,3.4053085260732265,6.0,1
Greater Masaka,2023,12798,1081.0,9.225911069386362,6.0,1
Greater Masaka,2023,12063,346.0,2.952974310830417,6.0,1
Greater Masaka,2023,12366,649.0,5.538960484765725,6.0,1
Greater Masaka,2023,12197,480.0,4.096611760689596,6.0,1
Greater Masaka,2023,12014,297.0,2.534778526926688,6.0,1
Greater Masaka,2023,12526,809.0,6.904497738328924,6.0,1
Greater Masaka,2023,12097,380.0,3.243150977212597,6.0,1
Greater Masaka,2022,11867,-100.0,-0.8356313194618534,6.0,1
Greater Masaka,2022,12054,87.0,0.7269992479318125,6.0,1
Greater Masaka,2022,12187,220.0,1.8383889028160776,6.0,1
Greater Masaka,2022,11731,-236.0,-1.9720899139299741,6.0,1
Greater Masaka,2022,12081,114.0,0.952619704186513,6.0,1
Greater Masaka,2022,11994,27.0,0.22562045625470042,6.0,1
Greater Masaka,2022,12353,386.0,3.225536893122754,6.0,1
Greater Masaka,2022,13261,1294.0,10.813069273836383,6.0,1
Greater Masaka,2022,12116,149.0,1.2450906659981615,6.0,1
Greater Masaka,2022,12910,943.0,7.880003342525279,6.0,1
Greater Masaka,2022,12330,363.0,3.033341689646528,6.0,1
Greater Masaka,2022,12078,111.0,0.9275507646026573,6.0,1
Greater Masaka,2022,11699,-268.0,-2.2394919361577674,6.0,1
Greater Masaka,2022,12083,116.0,0.96933233057575,6.0,1
Greater Masaka,2022,12046,79.0,0.6601487423748642,6.0,1
Greater Masaka,2022,11548,-419.0,-3.5012952285451657,6.0,1
Greater Masaka,2022,11632,-335.0,-2.7993649201972093,6.0,1
Greater Masaka,2022,12192,225.0,1.88017046878917,6.0,0
Greater Masaka,2022,12903,936.0,7.821509150162948,6.0,1
Greater Masaka,2022,11927,-40.0,-0.33425252778474135,6.0,1
Greater Masaka,2021,10381,-811.0,-7.246247319513939,4.0,1
Greater Masaka,2021,9961,-1231.0,-10.998927805575411,4.0,1
Greater Masaka,2021,10620,-572.0,-5.110793423874195,4.0,0
Greater Masaka,2021,11588,396.0,3.538241601143674,4.0,1
Greater Masaka,2021,10475,-717.0,-6.406361686919228,4.0,1
Greater Masaka,2021,11680,488.0,4.360257326661901,4.0,1
Greater Masaka,2021,11555,363.0,3.2433881343817013,4.0,1
Greater Masaka,2021,11136,-56.0,-0.5003573981415297,4.0,1
Greater Masaka,2021,10338,-854.0,-7.630450321658327,4.0,1
Greater Masaka,2021,10804,-388.0,-3.466761972837741,4.0,1
Greater Masaka,2021,11057,-135.0,-1.2062187276626162,4.0,1
Greater Masaka,2021,11389,197.0,1.7601858470335956,4.0,0
Greater Masaka,2021,10491,-701.0,-6.263402430307361,4.0,1
Greater Masaka,2021,11999,807.0,7.2105075053609715,4.0,1
Greater Masaka,2021,11383,191.0,1.7065761258041459,4.0,1
Greater Masaka,2021,11447,255.0,2.2784131522516082,4.0,1
Greater Masaka,2021,11551,359.0,3.207648320228735,4.0,1
Greater Masaka,2021,11935,743.0,6.638670478913509,4.0,0
Greater Masaka,2021,11301,109.0,0.9739099356683345,4.0,1
Greater Masaka,2021,11588,396.0,3.538241601143674,4.0,1
Greater Masaka,2020,9744,-342.0,-3.390838786436645,4.0,1
Greater Masaka,2020,10994,908.0,9.002577830656355,4.0,1
Greater Masaka,2020,10150,64.0,0.6345429307951617,4.0,1
Greater Masaka,2020,9742,-344.0,-3.4106682530239936,4.0,1
Greater Masaka,2020,9860,-226.0,-2.2407297243704143,4.0,0
Greater Masaka,2020,9133,-953.0,-9.448740828871703,4.0,0
Greater Masaka,2020,9857,-229.0,-2.2704739242514376,4.0,1
Greater Masaka,2020,8863,-1223.0,-12.125718818163792,4.0,1
Greater Masaka,2020,10482,396.0,3.9262343842950624,4.0,1
Greater Masaka,2020,10300,214.0,2.1217529248463216,4.0,0
Greater Masaka,2020,9598,-488.0,-4.838389847313107,4.0,1
Greater Masaka,2020,10061,-25.0,-0.24786833234186004,4.0,1
Greater Masaka,2020,10084,-2.0,-0.019829466587348802,4.0,1
Greater Masaka,2020,9501,-585.0,-5.800118976799524,4.0,1
Greater Masaka,2020,9974,-112.0,-1.110450128891533,4.0,1
Greater Masaka,2020,10099,13.0,0.1288915328177672,4.0,1
Greater Masaka,2020,9961,-125.0,-1.2393416617093,4.0,0
Greater Masaka,2020,9742,-344.0,-3.4106682530239936,4.0,0
Greater Masaka,2020,9580,-506.0,-5.016855046599247,4.0,1
Greater Masaka,2020,9944,-142.0,-1.4078921277017649,4.0,1
Greater Masaka,2019,11452,-337.0,-2.8585969972007805,4.0,1
Greater Masaka,2019,12126,337.0,2.8585969972007805,4.0,1
Greater Masaka,2019,12613,824.0,6.989566545084401,4.0,0
Greater Masaka,2019,12334,545.0,4.622953600814318,4.0,1
Greater Masaka,2019,11824,35.0,0.2968869284926626,4.0,1
Greater Masaka,2019,11407,-382.0,-3.2403087624056326,4.0,1
Greater Masaka,2019,12316,527.0,4.470268894732378,4.0,1
Greater Masaka,2019,12163,374.0,3.1724488930358805,4.0,1
Greater Masaka,2019,12565,776.0,6.582407328865891,4.0,1
Greater Masaka,2019,11905,116.0,0.9839681058613962,4.0,1
Greater Masaka,2019,12812,1023.0,8.677580795656969,4.0,0
Greater Masaka,2019,11905,116.0,0.9839681058613962,4.0,0
Greater Masaka,2019,11405,-384.0,-3.2572737297480705,4.0,1
Greater Masaka,2019,11503,-286.0,-2.4259903299686147,4.0,1
Greater Masaka,2019,12097,308.0,2.6126049707354313,4.0,1
Greater Masaka,2019,11450,-339.0,-2.8755619645432184,4.0,1
Greater Masaka,2019,12807,1018.0,8.635168377300873,4.0,1
Greater Masaka,2019,12046,257.0,2.179998303503266,4.0,1
Greater Masaka,2019,11811,22.0,0.18661464076681653,4.0,1
Greater Masaka,2019,11859,70.0,0.5937738569853253,4.0,1
Albertine,2024,11316,-148.0,-1.2909979064898813,6.0,1
Albertine,2024,10507,-957.0,-8.347871598046057,6.0,1
Albertine,2024,11187,-277.0,-2.4162595952547106,6.0,1
Albertine,2024,12366,902.0,7.868108862526169,6.0,1
Albertine,2024,11592,128.0,1.1165387299371947,6.0,1
Albertine,2024,12064,600.0,5.2337752965806,6.0,1
Albertine,2024,12082,618.0,5.390788555478018,6.0,1
Albertine,2024,11441,-23.0,-0.20062805303558967,6.0,1
Albertine,2024,11837,373.0,3.253663642707606,6.0,1
Albertine,2024,10560,-904.0,-7.885554780181438,6.0,1
Albertine,2024,12310,846.0,7.379623168178647,6.0,1
Albertine,2024,12255,791.0,6.899860432658758,6.0,1
Albertine,2024,11747,283.0,2.4685973482205164,6.0,1
Albertine,2024,11613,149.0,1.2997208653175158,6.0,1
Albertine,2024,11449,-15.0,-0.130844382414515,6.0,1
Albertine,2024,12136,672.0,5.861828332170272,6.0,1
Albertine,2024,11906,442.0,3.8555478018143754,6.0,1
Albertine,2024,9831,-1633.0,-14.244591765526868,6.0,1
Albertine,2024,11256,-208.0,-1.8143754361479414,6.0,1
Albertine,2024,10822,-642.0,-5.600139567341242,6.0,1
Albertine,2023,11735,-813.0,-6.479120178514504,5.0,1
Albertine,2023,13276,728.0,5.8017213898629265,5.0,1
Albertine,2023,12518,-30.0,-0.23908192540643924,5.0,1
Albertine,2023,12847,299.0,2.3828498565508447,5.0,0
Albertine,2023,12596,48.0,0.38253108065030283,5.0,1
Albertine,2023,11743,-805.0,-6.41536499840612,5.0,1
Albertine,2023,11571,-977.0,-7.786101370736373,5.0,1
Albertine,2023,12279,-269.0,-2.1437679311444056,5.0,1
Albertine,2023,12329,-219.0,-1.7452980554670066,5.0,0
Albertine,2023,12328,-220.0,-1.7532674529805548,5.0,1
Albertine,2023,12346,-202.0,-1.6098182977366913,5.0,1
Albertine,2023,13850,1302.0,10.376155562639465,5.0,1
Albertine,2023,13194,646.0,5.148230793751992,5.0,1
Albertine,2023,12697,149.0,1.1874402295186484,5.0,1
Albertine,2023,12503,-45.0,-0.3586228881096589,5.0,1
Albertine,2023,12524,-24.0,-0.19126554032515142,5.0,1
Albertine,2023,13007,459.0,3.6579534587185205,5.0,1
Albertine,2023,12497,-51.0,-0.4064392731909468,5.0,1
Albertine,2023,13122,574.0,4.574434172776538,5.0,1
Albertine,2023,12765,217.0,1.7293592604399106,5.0,1
Albertine,2022,14958,1414.0,10.440047253396338,5.0,1
Albertine,2022,13449,-95.0,-0.7014176018901358,5.0,0
Albertine,2022,14294,750.0,5.537507383343178,5.0,1
Albertine,2022,12839,-705.0,-5.205256940342587,5.0,1
Albertine,2022,13121,-423.0,-3.1231541642055523,5.0,1
Albertine,2022,14840,1296.0,9.56881275841701,5.0,1
Albertine,2022,14133,589.0,4.348789131718842,5.0,1
Albertine,2022,13879,335.0,2.4734199645599526,5.0,1
Albertine,2022,15171,1627.0,12.0126993502658,5.0,1
Albertine,2022,13504,-40.0,-0.29533372711163614,5.0,1
Albertine,2022,14292,748.0,5.522740696987595,5.0,1
Albertine,2022,14347,803.0,5.9288245717660955,5.0,1
Albertine,2022,14650,1106.0,8.16597755463674,5.0,1
Albertine,2022,12767,-777.0,-5.736857649143532,5.0,1
Albertine,2022,13500,-44.0,-0.32486709982279977,5.0,1
Albertine,2022,13766,222.0,1.6391021854695806,5.0,1
Albertine,2022,14636,1092.0,8.062610750147666,5.0,1
Albertine,2022,13851,307.0,2.2666863555818075,5.0,1
Albertine,2022,14349,805.0,5.943591258121677,5.0,1
Albertine,2022,12712,-832.0,-6.1429415239220315,5.0,1
Albertine,2021,11019,-167.0,-1.4929376005721438,5.0,1
Albertine,2021,11955,769.0,6.8746647595208294,5.0,1
Albertine,2021,11089,-97.0,-0.8671553727874127,5.0,1
Albertine,2021,11194,8.0,0.07151796888968354,5.0,1
Albertine,2021,12077,891.0,7.965313785088503,5.0,1
Albertine,2021,10712,-474.0,-4.237439656713749,5.0,1
Albertine,2021,10828,-358.0,-3.200429107813338,5.0,1
Albertine,2021,10445,-741.0,-6.624351868406937,5.0,0
Albertine,2021,12104,918.0,8.206686930091186,5.0,1
Albertine,2021,11750,564.0,5.042016806722689,5.0,1
Albertine,2021,11735,549.0,4.9079206150545325,5.0,1
Albertine,2021,11004,-182.0,-1.6270337922403004,5.0,1
Albertine,2021,10408,-778.0,-6.955122474521723,5.0,1
Albertine,2021,10265,-921.0,-8.233506168424817,5.0,1
Albertine,2021,11960,774.0,6.919363490076883,5.0,1
Albertine,2021,11501,315.0,2.816020025031289,5.0,1
Albertine,2021,11610,424.0,3.790452351153227,5.0,1
Albertine,2021,11343,157.0,1.4035401394600393,5.0,1
Albertine,2021,10764,-422.0,-3.772572858930806,5.0,1
Albertine,2021,11029,-157.0,-1.4035401394600393,5.0,1
Albertine,2020,9915,-516.0,-4.9467932125395455,3.0,1
Albertine,2020,9855,-576.0,-5.52200172562554,3.0,1
Albertine,2020,10909,478.0,4.582494487585083,3.0,1
Albertine,2020,9611,-820.0,-7.861183012175246,3.0,1
Albertine,2020,9918,-513.0,-4.918032786885246,3.0,1
Albertine,2020,10313,-118.0,-1.131243409069121,3.0,1
Albertine,2020,10485,54.0,0.5176876617773942,3.0,1
Albertine,2020,9735,-696.0,-6.672418751797526,3.0,1
Albertine,2020,9600,-831.0,-7.966637906241012,3.0,1
Albertine,2020,10660,229.0,2.195379158278209,3.0,1
Albertine,2020,10547,116.0,1.1120697919662546,3.0,0
Albertine,2020,11142,711.0,6.816220880069025,3.0,1
Albertine,2020,10494,63.0,0.6039689387402933,3.0,1
Albertine,2020,10714,283.0,2.7130668200556034,3.0,1
Albertine,2020,10064,-367.0,-3.518358738375995,3.0,1
Albertine,2020,10085,-346.0,-3.317035758795897,3.0,1
Albertine,2020,9782,-649.0,-6.221838749880164,3.0,1
Albertine,2020,10069,-362.0,-3.4704246956188283,3.0,1
Albertine,2020,10277,-154.0,-1.476368516920717,3.0,1
Albertine,2020,11081,650.0,6.2314255584315985,3.0,0
Albertine,2019,9476,-414.0,-4.186046511627907,6.0,1
Albertine,2019,10950,1060.0,10.717896865520729,6.0,1
Albertine,2019,10203,313.0,3.1648129423660265,6.0,1
Albertine,2019,10094,204.0,2.062689585439838,6.0,0
Albertine,2019,9911,21.0,0.2123356926188069,6.0,1
Albertine,2019,9817,-73.0,-0.7381193124368048,6.0,1
Albertine,2019,9614,-276.0,-2.7906976744186047,6.0,1
Albertine,2019,9212,-678.0,-6.8554095045500505,6.0,1
Albertine,2019,9492,-398.0,-4.024266936299292,6.0,1
Albertine,2019,10700,810.0,8.190091001011123,6.0,1
Albertine,2019,10171,281.0,2.8412537917087968,6.0,1
Albertine,2019,10695,805.0,8.13953488372093,6.0,0
Albertine,2019,9602,-288.0,-2.912032355915066,6.0,1
Albertine,2019,9388,-502.0,-5.075834175935288,6.0,1
Albertine,2019,9906,16.0,0.16177957532861476,6.0,0
Albertine,2019,9509,-381.0,-3.852376137512639,6.0,1
Albertine,2019,10005,115.0,1.1627906976744187,6.0,1
Albertine,2019,9120,-770.0,-7.785642062689585,6.0,1
Albertine,2019,8904,-986.0,-9.969666329625884,6.0,1
Albertine,2019,10074,184.0,1.8604651162790697,6.0,1
KMP East,2024,12144,937.0,8.360845899884001,7.0,1
KMP East,2024,11441,234.0,2.087980726331757,7.0,0
KMP East,2024,11519,312.0,2.7839743017756757,7.0,1
KMP East,2024,11249,42.0,0.3747657713928795,7.0,1
KMP East,2024,11301,94.0,0.8387614883554921,7.0,0
KMP East,2024,10414,-793.0,-7.075934683679843,7.0,1
KMP East,2024,10794,-413.0,-3.685196752029981,7.0,1
KMP East,2024,11899,692.0,6.174712233425537,7.0,1
KMP East,2024,10594,-613.0,-5.469795663424645,7.0,1
KMP East,2024,11029,-178.0,-1.588293031141251,7.0,1
KMP East,2024,11886,679.0,6.058713304184884,7.0,1
KMP East,2024,11286,79.0,0.7049165700008923,7.0,1
KMP East,2024,11314,107.0,0.9547604175961453,7.0,1
KMP East,2024,11033,-174.0,-1.5526010529133578,7.0,1
KMP East,2024,11603,396.0,3.5335058445614345,7.0,0
KMP East,2024,11743,536.0,4.7827250825376995,7.0,1
KMP East,2024,10766,-441.0,-3.9350405996252342,7.0,0
KMP East,2024,10461,-746.0,-6.656553939502096,7.0,1
KMP East,2024,10178,-1029.0,-9.181761399125547,7.0,1
KMP East,2024,11491,284.0,2.534130454180423,7.0,1
KMP East,2023,11785,224.0,1.9375486549606433,7.0,1
KMP East,2023,13002,1441.0,12.464319695528069,7.0,1
KMP East,2023,11608,47.0,0.40653922671049214,7.0,1
KMP East,2023,11503,-58.0,-0.5016867053023095,7.0,1
KMP East,2023,11715,154.0,1.3320647002854424,7.0,1
KMP East,2023,11746,185.0,1.6002075944987457,7.0,1
KMP East,2023,11459,-102.0,-0.8822766196695787,7.0,1
KMP East,2023,11124,-437.0,-3.7799498313294695,7.0,1
KMP East,2023,11577,16.0,0.1383963324971888,7.0,1
KMP East,2023,11555,-6.0,-0.05189862468644581,7.0,1
KMP East,2023,11546,-15.0,-0.1297465617161145,7.0,1
KMP East,2023,12033,472.0,4.08269180866707,7.0,1
KMP East,2023,11566,5.0,0.04324885390537151,7.0,1
KMP East,2023,10802,-759.0,-6.565176022835395,7.0,1
KMP East,2023,11208,-353.0,-3.0533690857192286,7.0,0
KMP East,2023,11452,-109.0,-0.9428250151370989,7.0,1
KMP East,2023,11593,32.0,0.2767926649943776,7.0,1
KMP East,2023,11867,306.0,2.646829859008736,7.0,1
KMP East,2023,11598,37.0,0.32004151889974913,7.0,1
KMP East,2023,10419,-1142.0,-9.878038231986853,7.0,1
KMP East,2022,9855,-635.0,-6.053384175405148,7.0,1
KMP East,2022,10804,314.0,2.9933269780743563,7.0,1
KMP East,2022,10378,-112.0,-1.0676835081029552,7.0,0
KMP East,2022,11271,781.0,7.445185891325072,7.0,1
KMP East,2022,10567,77.0,0.7340324118207817,7.0,1
KMP East,2022,10313,-177.0,-1.6873212583412776,7.0,1
KMP East,2022,10168,-322.0,-3.0695900857959963,7.0,1
KMP East,2022,10331,-159.0,-1.5157292659675883,7.0,0
KMP East,2022,10574,84.0,0.8007626310772163,7.0,1
KMP East,2022,10491,1.0,0.009532888465204956,7.0,1
KMP East,2022,10988,498.0,4.747378455672068,7.0,1
KMP East,2022,9711,-779.0,-7.426120114394662,7.0,1
KMP East,2022,9773,-717.0,-6.8350810295519535,7.0,1
KMP East,2022,10372,-118.0,-1.1248808388941849,7.0,1
KMP East,2022,10773,283.0,2.697807435653003,7.0,1
KMP East,2022,10888,398.0,3.794089609151573,7.0,0
KMP East,2022,10187,-303.0,-2.888465204957102,7.0,0
KMP East,2022,9130,-1360.0,-12.96472831267874,7.0,1
KMP East,2022,10203,-287.0,-2.7359389895138224,7.0,1
KMP East,2022,10695,205.0,1.9542421353670163,7.0,1
KMP East,2021,8022,-7.0,-0.08718395815170009,8.0,1
KMP East,2021,8261,232.0,2.889525470170631,8.0,1
KMP East,2021,8509,480.0,5.97832855897372,8.0,0
KMP East,2021,7965,-64.0,-0.7971104745298293,8.0,1
KMP East,2021,7851,-178.0,-2.216963507286088,8.0,1
KMP East,2021,7673,-356.0,-4.433927014572176,8.0,1
KMP East,2021,7478,-551.0,-6.8626229916552495,8.0,1
KMP East,2021,7381,-648.0,-8.070743554614522,8.0,1
KMP East,2021,7760,-269.0,-3.350354963258189,8.0,1
KMP East,2021,8446,417.0,5.1936729356084195,8.0,1
KMP East,2021,8301,272.0,3.387719516751775,8.0,0
KMP East,2021,7833,-196.0,-2.4411508282476024,8.0,1
KMP East,2021,8895,866.0,10.785901108481752,8.0,1
KMP East,2021,7785,-244.0,-3.0389836841449744,8.0,1
KMP East,2021,8551,522.0,6.501432307883921,8.0,0
KMP East,2021,8655,626.0,7.796736828994893,8.0,1
KMP East,2021,8213,184.0,2.291692614273259,8.0,1
KMP East,2021,7756,-273.0,-3.4001743679163035,8.0,1
KMP East,2021,7882,-147.0,-1.8308631211857016,8.0,0
KMP East,2021,8103,74.0,0.9216589861751152,8.0,0
KMP East,2020,7822,-565.0,-6.73661619172529,10.0,1
KMP East,2020,7979,-408.0,-4.864671515440563,10.0,1
KMP East,2020,7947,-440.0,-5.246214379396685,10.0,1
KMP East,2020,8612,225.0,2.682723262191487,10.0,0
KMP East,2020,8884,497.0,5.925837605818528,10.0,1
KMP East,2020,8688,301.0,3.588887564087278,10.0,0
KMP East,2020,8804,417.0,4.971980445928223,10.0,1
KMP East,2020,8069,-318.0,-3.791582210563968,10.0,1
KMP East,2020,8251,-136.0,-1.6215571718135209,10.0,1
KMP East,2020,8281,-106.0,-1.2638607368546562,10.0,1
KMP East,2020,8578,191.0,2.2773339692381067,10.0,0
KMP East,2020,9294,907.0,10.81435555025635,10.0,1
KMP East,2020,8117,-270.0,-3.2192679146297842,10.0,1
KMP East,2020,8776,389.0,4.6381304399666154,10.0,1
KMP East,2020,9027,640.0,7.630857279122451,10.0,1
KMP East,2020,8599,212.0,2.5277214737093123,10.0,1
KMP East,2020,8233,-154.0,-1.83617503278884,10.0,1
KMP East,2020,8035,-352.0,-4.196971503517348,10.0,1
KMP East,2020,7948,-439.0,-5.234291164898056,10.0,1
KMP East,2020,7562,-825.0,-9.836651961368785,10.0,1
KMP East,2019,9533,-107.0,-1.1099585062240664,8.0,1
KMP East,2019,9506,-134.0,-1.3900414937759336,8.0,1
KMP East,2019,10054,414.0,4.2946058091286305,8.0,1
KMP East,2019,9358,-282.0,-2.925311203319502,8.0,1
KMP East,2019,9559,-81.0,-0.8402489626556017,8.0,1
KMP East,2019,9776,136.0,1.4107883817427387,8.0,1
KMP East,2019,9876,236.0,2.4481327800829877,8.0,1
KMP East,2019,9994,354.0,3.6721991701244816,8.0,1
KMP East,2019,9727,87.0,0.9024896265560165,8.0,1
KMP East,2019,9014,-626.0,-6.493775933609959,8.0,1
KMP East,2019,9832,192.0,1.9917012448132778,8.0,1
KMP East,2019,9326,-314.0,-3.257261410788382,8.0,1
KMP East,2019,10236,596.0,6.182572614107884,8.0,1
KMP East,2019,9650,10.0,0.1037344398340249,8.0,1
KMP East,2019,9756,116.0,1.203319502074689,8.0,1
KMP East,2019,10894,1254.0,13.008298755186724,8.0,1
KMP East,2019,10003,363.0,3.7655601659751037,8.0,1
KMP East,2019,9823,183.0,1.8983402489626555,8.0,1
KMP East,2019,9573,-67.0,-0.6950207468879668,8.0,0
KMP East,2019,9049,-591.0,-6.130705394190871,8.0,1
Aswa East,2024,4552,-49.0,-1.0649858726363834,21.0,0
Aswa East,2024,4405,-196.0,-4.259943490545534,21.0,0
Aswa East,2024,4985,384.0,8.346011736579005,21.0,0
Aswa East,2024,4691,90.0,1.9560965007607043,21.0,0
Aswa East,2024,4876,275.0,5.976961530102152,21.0,0
Aswa East,2024,4460,-141.0,-3.0645511845251034,21.0,1
Aswa East,2024,4420,-181.0,-3.933927407085416,21.0,0
Aswa East,2024,4750,149.0,3.238426429037166,21.0,0
Aswa East,2024,4396,-205.0,-4.455553140621604,21.0,0
Aswa East,2024,4500,-101.0,-2.1951749619647902,21.0,0
Aswa East,2024,4998,397.0,8.628559008911106,21.0,0
Aswa East,2024,4509,-92.0,-1.9995653118887198,21.0,0
Aswa East,2024,4274,-327.0,-7.107150619430559,21.0,0
Aswa East,2024,4195,-406.0,-8.824168658987176,21.0,1
